file_id,word_1based,word,char_start,char_end,start_s,end_s,mean_ctc_probability,alignment_status
18,29,that,166,170,11.92,12.040000000000001,0.9802578488985697,automatic_candidate
18,30,the,171,174,12.06,12.120000000000001,0.9904677867889404,automatic_candidate
18,31,fishery,175,182,12.18,12.540000000000001,0.9450822532176971,automatic_candidate
18,32,has,183,186,12.58,12.68,0.5892057120800018,automatic_candidate
18,33,failed,187,193,12.780000000000001,13.08,0.9535046560423714,automatic_candidate
18,34,to,194,196,13.120000000000001,13.18,0.960245668888092,automatic_candidate
18,35,reach,197,202,13.26,13.46,0.9727550248305002,automatic_candidate
18,36,an,203,205,13.52,13.56,0.9885886907577515,automatic_candidate
18,37,agreement,206,215,13.620000000000001,14.040000000000001,0.949813187122345,automatic_candidate
18,38,on,216,218,14.68,14.72,0.9987302422523499,automatic_candidate
18,39,mackerel,219,227,14.8,15.200000000000001,0.6918723322451115,automatic_candidate
18,40,quotas,228,234,15.3,15.72,0.6829086591800054,automatic_candidate
18,41,with,235,239,15.96,16.1,0.9235778003931046,automatic_candidate
18,42,Norway,240,246,16.580000000000002,16.98,0.9146555066108704,automatic_candidate
18,43,and,247,250,17.1,17.18,0.8942045867443085,automatic_candidate
18,44,the,251,254,17.2,17.26,0.9239072203636169,automatic_candidate
18,45,European,255,263,17.34,17.72,0.9322600089586698,automatic_candidate
18,46,Union.,264,270,17.84,18.06,0.9968484997749328,automatic_candidate
19,1,People,0,6,0.52,0.72,0.9991766313711802,automatic_candidate
19,2,are,7,10,0.76,0.84,0.9294503033161163,automatic_candidate
19,3,surprisingly,11,23,0.96,1.7,0.9950112517063434,automatic_candidate
19,4,forgiving,24,33,1.8,2.22,0.9968683394518766,automatic_candidate
19,5,brands,34,40,2.36,2.74,0.9959078686577933,automatic_candidate
19,6,when,41,45,2.82,2.94,0.9864231586456299,automatic_candidate
19,7,they,46,50,2.98,3.1,0.9814751744270325,automatic_candidate
19,8,own,51,54,3.3000000000000003,3.42,0.9975675106048584,automatic_candidate
19,9,up,55,57,3.6,3.68,0.839622974395752,automatic_candidate
19,10,to,58,60,3.7600000000000002,3.84,0.9988370537757874,automatic_candidate
19,11,"mistakes,",61,70,3.9,4.4,0.9725141796198759,automatic_candidate
19,12,and,71,74,5.2,5.26,0.9936164220174154,automatic_candidate
19,13,unfortunately,75,88,5.34,6.0600000000000005,0.9702913492918015,automatic_candidate
19,14,some,89,93,6.140000000000001,6.3,0.931608510017395,automatic_candidate
19,15,haters,94,100,6.38,6.74,0.9902196303009987,automatic_candidate
19,16,out,101,104,6.82,6.92,0.9721115678548813,automatic_candidate
19,17,there,105,110,6.98,7.140000000000001,0.8629415214061738,automatic_candidate
19,18,love,111,115,7.6000000000000005,7.82,0.9928525686264038,automatic_candidate
19,19,to,116,118,8.06,8.14,0.9997791945934296,automatic_candidate
19,20,point,119,124,8.2,8.4,0.9992611606915792,automatic_candidate
19,21,fingers,125,132,8.5,8.88,0.9732257843017578,automatic_candidate
19,22,and,133,136,9.0,9.08,0.9995664556821188,automatic_candidate
19,23,jump,137,141,9.16,9.32,0.9999583661556244,automatic_candidate
19,24,all,142,145,9.52,9.64,0.9998044967651367,automatic_candidate
19,25,over,146,150,9.74,9.9,0.9696894407272338,automatic_candidate
19,26,"imperfections,",151,165,9.98,10.700000000000001,0.9634567856788635,automatic_candidate
19,27,but,166,169,11.200000000000001,11.3,0.9745966792106628,automatic_candidate
19,28,for,170,173,11.34,11.42,0.999546229839325,automatic_candidate
19,29,the,174,177,11.48,11.540000000000001,0.9937561551729838,automatic_candidate
19,30,most,178,182,11.58,11.76,0.918166208267212,automatic_candidate
19,31,"part,",183,188,11.82,12.0,0.9811751445134481,automatic_candidate
19,32,people,189,195,12.1,12.34,0.9775539711117744,automatic_candidate
19,33,understand,196,206,12.44,13.06,0.6765200857605252,automatic_candidate
20,1,And,0,3,0.56,0.64,0.9969876011212667,review
20,2,of,4,6,0.7000000000000001,0.74,0.9986616969108582,review
20,3,"course,",7,14,0.8200000000000001,1.04,0.9494596943259239,review
20,4,click,15,20,1.18,1.3800000000000001,0.9071905016899109,review
20,5,in,21,23,1.5,1.54,0.9968510568141937,review
20,6,the,24,27,1.62,1.68,0.9787745078404745,review
20,7,link,28,32,1.76,1.96,0.9810707271099091,review
20,8,of,33,35,2.06,2.1,0.0007823341002222151,review
20,9,the,36,39,2.16,2.22,0.9842827916145325,review
20,10,description,40,51,2.24,2.62,0.9854606628417969,review
20,11,of,52,54,2.66,2.7,0.9992220401763916,review
20,12,this,55,59,2.7600000000000002,2.88,0.8417892456054688,review
20,13,video,60,65,2.96,3.22,0.7798074167221785,review
20,14,for,66,69,3.3200000000000003,3.46,0.619800740480423,review
20,15,"more,",70,75,3.54,3.7800000000000002,0.9672557711601257,review
20,16,and,76,79,4.5600000000000005,4.64,0.9424614459276199,review
20,17,we'll,80,85,4.7,4.88,0.9218622616359166,review
20,18,have,86,90,4.94,5.1000000000000005,0.9993660897016525,review
20,19,more,91,95,5.22,5.46,0.9325937529404958,review
20,20,live,96,100,5.64,5.88,0.9934229850769043,review
20,21,updates,101,108,6.04,6.44,0.9656885638833046,review
20,22,and,109,112,6.66,6.78,0.9637995362281799,review
20,23,a,113,114,6.92,6.94,0.3224714994430542,review
20,24,stock,115,120,7.08,7.3,0.9798438668251037,review
20,25,market,121,127,7.4,7.72,0.9919041792551676,review
20,26,video,128,133,7.8,8.1,0.7841831505298614,review
20,27,(wrap-up),134,143,8.24,8.64,0.3754040066363708,review
20,28,at,144,146,8.78,8.84,0.9892105162143707,review
20,29,the,147,150,8.92,9.0,0.9893828630447388,review
20,30,end,151,154,9.040000000000001,9.1,0.9992010196050009,review
20,31,of,155,157,9.14,9.18,0.993667483329773,review
20,32,the,158,161,9.22,9.28,0.9787652691205343,review
20,33,day,162,165,9.32,9.42,0.9986282885074615,review
20,34,today.,166,172,9.46,9.68,0.9250519722700119,review
