file_id,modality,position_0based,text_fragment,class_probability_delta,word_1based,word,start_s,end_s,video_frame_0based,video_frame_time_s,mapping_status
04,vision,20,"""",-7.367134094238281e-05,17,"BLUE""",4.04,4.26,124,4.133333,automatic_candidate
04,vision,9,",",-4.190206527709961e-05,8,"exercise,",1.54,1.96,52,1.733333,automatic_candidate
05,text,12,Red,0.016667723655700684,9,Red,4.38,4.5600000000000005,134,4.466667,review
05,text,14,Marketing,0.0158577561378479,11,Marketing.,4.98,5.44,156,5.2,review
05,audio,8,video,0.01092153787612915,6,video,3.22,3.52,101,3.366667,review
05,text,2,",",0.009529531002044678,1,"Hi,",1.26,1.46,41,1.366667,review
05,vision,14,Marketing,-0.00934898853302002,11,Marketing.,4.98,5.44,156,5.2,review
05,audio,4,name,0.009183228015899658,3,name,2.12,2.24,65,2.166667,review
05,text,9,marketer,0.009170174598693848,7,marketer,3.62,4.0200000000000005,115,3.833333,review
05,audio,6,Chloe,0.008844375610351562,5,"Chloe,",2.44,2.7600000000000002,78,2.6,review
05,text,15,.,0.008747279644012451,11,Marketing.,4.98,5.44,156,5.2,review
05,audio,5,is,0.008449375629425049,4,is,2.3000000000000003,2.36,70,2.333333,review
05,vision,15,.,-0.008370637893676758,11,Marketing.,4.98,5.44,156,5.2,review
05,audio,9,marketer,0.008167088031768799,7,marketer,3.62,4.0200000000000005,115,3.833333,review
05,audio,10,marketer,0.00799018144607544,7,marketer,3.62,4.0200000000000005,115,3.833333,review
05,vision,3,my,0.007618248462677002,2,my,1.96,2.06,60,2.0,review
05,text,13,Wagon,0.007601916790008545,10,Wagon,4.64,4.92,143,4.766667,review
05,audio,7,",",0.007532596588134766,5,"Chloe,",2.44,2.7600000000000002,78,2.6,review
05,vision,4,name,0.006657004356384277,3,name,2.12,2.24,65,2.166667,review
05,vision,6,Chloe,0.0064179301261901855,5,"Chloe,",2.44,2.7600000000000002,78,2.6,review
05,audio,3,my,0.006164252758026123,2,my,1.96,2.06,60,2.0,review
05,audio,11,for,0.0060190558433532715,8,for,4.16,4.26,126,4.2,review
05,vision,1,Hi,0.005758106708526611,1,"Hi,",1.26,1.46,41,1.366667,review
05,text,3,my,-0.005597054958343506,2,my,1.96,2.06,60,2.0,review
05,audio,13,Wagon,0.005158722400665283,10,Wagon,4.64,4.92,143,4.766667,review
05,vision,5,is,0.004951775074005127,4,is,2.3000000000000003,2.36,70,2.333333,review
05,vision,7,",",0.004752814769744873,5,"Chloe,",2.44,2.7600000000000002,78,2.6,review
05,vision,13,Wagon,-0.004630386829376221,10,Wagon,4.64,4.92,143,4.766667,review
05,vision,8,video,0.004055500030517578,6,video,3.22,3.52,101,3.366667,review
05,vision,12,Red,-0.00401151180267334,9,Red,4.38,4.5600000000000005,134,4.466667,review
05,audio,12,Red,0.003573179244995117,9,Red,4.38,4.5600000000000005,134,4.466667,review
05,vision,2,",",0.003358602523803711,1,"Hi,",1.26,1.46,41,1.366667,review
05,text,6,Chloe,-0.0030639171600341797,5,"Chloe,",2.44,2.7600000000000002,78,2.6,review
05,text,4,name,-0.0023134946823120117,3,name,2.12,2.24,65,2.166667,review
05,audio,14,Marketing,0.002238750457763672,11,Marketing.,4.98,5.44,156,5.2,review
05,audio,15,.,0.002178370952606201,11,Marketing.,4.98,5.44,156,5.2,review
05,audio,1,Hi,0.0016004443168640137,1,"Hi,",1.26,1.46,41,1.366667,review
05,vision,10,marketer,-0.001383662223815918,7,marketer,3.62,4.0200000000000005,115,3.833333,review
05,vision,11,for,-0.0013761520385742188,8,for,4.16,4.26,126,4.2,review
05,text,1,Hi,-0.0010090470314025879,1,"Hi,",1.26,1.46,41,1.366667,review
05,text,10,marketer,0.000941157341003418,7,marketer,3.62,4.0200000000000005,115,3.833333,review
05,audio,2,",",0.0007503032684326172,1,"Hi,",1.26,1.46,41,1.366667,review
05,text,8,video,-0.0005701780319213867,6,video,3.22,3.52,101,3.366667,review
05,text,5,is,-0.0005463361740112305,4,is,2.3000000000000003,2.36,70,2.333333,review
05,text,11,for,0.00034749507904052734,8,for,4.16,4.26,126,4.2,review
05,vision,9,marketer,-0.00018715858459472656,7,marketer,3.62,4.0200000000000005,115,3.833333,review
05,text,7,",",-0.00015544891357421875,5,"Chloe,",2.44,2.7600000000000002,78,2.6,review
06,text,21,impressive,0.03380429744720459,17,impressive,3.96,4.4,125,4.166667,automatic_candidate
06,text,6,fan,0.03124260902404785,4,fan,0.8200000000000001,0.9400000000000001,26,0.866667,automatic_candidate
06,text,22,dance,0.020646274089813232,18,dance,4.46,4.7,137,4.566667,automatic_candidate
06,text,7,of,0.02025371789932251,5,of,1.02,1.06,31,1.033333,automatic_candidate
06,text,14,like,0.018112897872924805,11,like,2.34,2.46,72,2.4,automatic_candidate
06,text,15,to,0.016623973846435547,12,to,2.52,2.58,76,2.533333,automatic_candidate
06,text,17,people,0.015501797199249268,14,people,2.94,3.16,91,3.033333,automatic_candidate
06,text,23,moves,0.014291524887084961,19,moves,4.84,5.12,149,4.966667,automatic_candidate
06,text,16,watch,0.013579845428466797,13,watch,2.66,2.86,83,2.766667,automatic_candidate
06,text,19,",",0.011343002319335938,15,"dance,",3.22,3.52,101,3.366667,automatic_candidate
06,text,18,dance,0.01084291934967041,15,"dance,",3.22,3.52,101,3.366667,automatic_candidate
06,text,34,for,0.010428965091705322,30,for,7.22,7.32,218,7.266667,automatic_candidate
06,text,24,then,0.009691774845123291,20,then,5.58,5.68,169,5.633333,automatic_candidate
06,text,8,dancing,0.009222149848937988,6,dancing,1.1,1.48,39,1.3,automatic_candidate
06,text,31,this,0.008325576782226562,27,this,6.4,6.48,193,6.433333,automatic_candidate
06,text,25,you,0.007816672325134277,21,you,5.72,5.78,172,5.733333,automatic_candidate
06,text,12,",",0.0076653361320495605,9,"sense,",1.84,2.08,59,1.966667,automatic_candidate
06,text,20,see,0.0074920654296875,16,see,3.72,3.86,114,3.8,automatic_candidate
06,audio,33,solely,0.007326722145080566,29,solely,6.8,7.12,209,6.966667,automatic_candidate
06,text,13,just,0.007115542888641357,10,just,2.14,2.3000000000000003,67,2.233333,automatic_candidate
06,text,11,sense,0.006974756717681885,9,"sense,",1.84,2.08,59,1.966667,automatic_candidate
06,text,27,want,0.006921350955963135,23,want,5.98,6.08,181,6.033333,automatic_candidate
06,vision,18,dance,-0.006744325160980225,15,"dance,",3.22,3.52,101,3.366667,automatic_candidate
06,text,2,you,0.006441354751586914,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,vision,21,impressive,-0.006423890590667725,17,impressive,3.96,4.4,125,4.166667,automatic_candidate
06,vision,33,solely,-0.006285130977630615,29,solely,6.8,7.12,209,6.966667,automatic_candidate
06,text,9,in,0.006148278713226318,7,in,1.54,1.58,47,1.566667,automatic_candidate
06,text,5,a,0.006069839000701904,3,a,0.78,0.8,24,0.8,automatic_candidate
06,text,4,re,0.005971968173980713,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,vision,22,dance,-0.005658745765686035,18,dance,4.46,4.7,137,4.566667,automatic_candidate
06,audio,26,might,0.005639255046844482,22,might,5.82,5.96,177,5.9,automatic_candidate
06,vision,16,watch,-0.005574643611907959,13,watch,2.66,2.86,83,2.766667,automatic_candidate
06,text,10,that,0.005573272705078125,8,that,1.6400000000000001,1.78,51,1.7,automatic_candidate
06,vision,19,",",-0.005559563636779785,15,"dance,",3.22,3.52,101,3.366667,automatic_candidate
06,vision,17,people,-0.005050957202911377,14,people,2.94,3.16,91,3.033333,automatic_candidate
06,vision,8,dancing,-0.004991590976715088,6,dancing,1.1,1.48,39,1.3,automatic_candidate
06,vision,29,check,-0.004723966121673584,25,check,6.16,6.28,187,6.233333,automatic_candidate
06,vision,27,want,-0.004561126232147217,23,want,5.98,6.08,181,6.033333,automatic_candidate
06,vision,28,to,-0.004512131214141846,24,to,6.1000000000000005,6.140000000000001,184,6.133333,automatic_candidate
06,vision,23,moves,-0.0045059919357299805,19,moves,4.84,5.12,149,4.966667,automatic_candidate
06,text,30,out,0.004370689392089844,26,out,6.32,6.38,190,6.333333,automatic_candidate
06,vision,20,see,-0.004293084144592285,16,see,3.72,3.86,114,3.8,automatic_candidate
06,vision,32,movie,-0.004236876964569092,28,movie,6.54,6.72,199,6.633333,automatic_candidate
06,vision,26,might,-0.004139900207519531,22,might,5.82,5.96,177,5.9,automatic_candidate
06,audio,8,dancing,0.0040937066078186035,6,dancing,1.1,1.48,39,1.3,automatic_candidate
06,audio,20,see,0.004029333591461182,16,see,3.72,3.86,114,3.8,automatic_candidate
06,vision,10,that,-0.0038595199584960938,8,that,1.6400000000000001,1.78,51,1.7,automatic_candidate
06,vision,30,out,-0.0038467049598693848,26,out,6.32,6.38,190,6.333333,automatic_candidate
06,vision,15,to,-0.0038448572158813477,12,to,2.52,2.58,76,2.533333,automatic_candidate
06,vision,34,for,-0.003808319568634033,30,for,7.22,7.32,218,7.266667,automatic_candidate
06,text,35,that,0.0037314891815185547,31,that,7.38,7.640000000000001,225,7.5,automatic_candidate
06,vision,31,this,-0.0036949515342712402,27,this,6.4,6.48,193,6.433333,automatic_candidate
06,vision,35,that,-0.003523886203765869,31,that,7.38,7.640000000000001,225,7.5,automatic_candidate
06,vision,13,just,-0.003485262393951416,10,just,2.14,2.3000000000000003,67,2.233333,automatic_candidate
06,vision,12,",",-0.0034713149070739746,9,"sense,",1.84,2.08,59,1.966667,automatic_candidate
06,audio,7,of,0.003467857837677002,5,of,1.02,1.06,31,1.033333,automatic_candidate
06,audio,28,to,0.0034374594688415527,24,to,6.1000000000000005,6.140000000000001,184,6.133333,automatic_candidate
06,vision,14,like,-0.0034079551696777344,11,like,2.34,2.46,72,2.4,automatic_candidate
06,audio,35,that,0.00333327054977417,31,that,7.38,7.640000000000001,225,7.5,automatic_candidate
06,audio,16,watch,0.0033129453659057617,13,watch,2.66,2.86,83,2.766667,automatic_candidate
06,text,26,might,-0.0032500624656677246,22,might,5.82,5.96,177,5.9,automatic_candidate
06,audio,13,just,0.0031949281692504883,10,just,2.14,2.3000000000000003,67,2.233333,automatic_candidate
06,vision,11,sense,-0.003142416477203369,9,"sense,",1.84,2.08,59,1.966667,automatic_candidate
06,audio,10,that,0.0031211376190185547,8,that,1.6400000000000001,1.78,51,1.7,automatic_candidate
06,audio,29,check,0.00295865535736084,25,check,6.16,6.28,187,6.233333,automatic_candidate
06,audio,15,to,0.0029096603393554688,12,to,2.52,2.58,76,2.533333,automatic_candidate
06,audio,18,dance,0.002904534339904785,15,"dance,",3.22,3.52,101,3.366667,automatic_candidate
06,vision,3,',-0.0027636289596557617,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,audio,12,",",0.002746105194091797,9,"sense,",1.84,2.08,59,1.966667,automatic_candidate
06,vision,9,in,-0.0026551485061645508,7,in,1.54,1.58,47,1.566667,automatic_candidate
06,text,1,If,0.002583801746368408,1,If,0.54,0.6,17,0.566667,automatic_candidate
06,audio,22,dance,0.0025362372398376465,18,dance,4.46,4.7,137,4.566667,automatic_candidate
06,audio,19,",",0.002509474754333496,15,"dance,",3.22,3.52,101,3.366667,automatic_candidate
06,vision,1,If,-0.002213120460510254,1,If,0.54,0.6,17,0.566667,automatic_candidate
06,vision,2,you,-0.002181410789489746,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,audio,34,for,0.002136409282684326,30,for,7.22,7.32,218,7.266667,automatic_candidate
06,audio,11,sense,0.0021195411682128906,9,"sense,",1.84,2.08,59,1.966667,automatic_candidate
06,audio,32,movie,0.0020758509635925293,28,movie,6.54,6.72,199,6.633333,automatic_candidate
06,audio,3,',0.002066493034362793,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,audio,24,then,0.002060532569885254,20,then,5.58,5.68,169,5.633333,automatic_candidate
06,vision,25,you,-0.0020362138748168945,21,you,5.72,5.78,172,5.733333,automatic_candidate
06,audio,21,impressive,-0.0019497275352478027,17,impressive,3.96,4.4,125,4.166667,automatic_candidate
06,audio,14,like,0.0019227266311645508,11,like,2.34,2.46,72,2.4,automatic_candidate
06,audio,1,If,0.001878201961517334,1,If,0.54,0.6,17,0.566667,automatic_candidate
06,vision,4,re,-0.0018494129180908203,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,audio,9,in,0.001763463020324707,7,in,1.54,1.58,47,1.566667,automatic_candidate
06,audio,30,out,0.001713097095489502,26,out,6.32,6.38,190,6.333333,automatic_candidate
06,audio,6,fan,0.0016813874244689941,4,fan,0.8200000000000001,0.9400000000000001,26,0.866667,automatic_candidate
06,audio,31,this,0.0016252994537353516,27,this,6.4,6.48,193,6.433333,automatic_candidate
06,text,3,',0.0015848875045776367,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,text,29,check,0.0014955401420593262,25,check,6.16,6.28,187,6.233333,automatic_candidate
06,text,33,solely,-0.0014725327491760254,29,solely,6.8,7.12,209,6.966667,automatic_candidate
06,text,32,movie,0.0014308691024780273,28,movie,6.54,6.72,199,6.633333,automatic_candidate
06,vision,6,fan,0.0013920068740844727,4,fan,0.8200000000000001,0.9400000000000001,26,0.866667,automatic_candidate
06,text,28,to,0.0013613700866699219,24,to,6.1000000000000005,6.140000000000001,184,6.133333,automatic_candidate
06,vision,7,of,-0.001337885856628418,5,of,1.02,1.06,31,1.033333,automatic_candidate
06,audio,17,people,0.001326143741607666,14,people,2.94,3.16,91,3.033333,automatic_candidate
06,audio,23,moves,0.0013025403022766113,19,moves,4.84,5.12,149,4.966667,automatic_candidate
06,audio,27,want,0.0010898709297180176,23,want,5.98,6.08,181,6.033333,automatic_candidate
06,audio,5,a,0.0010396242141723633,3,a,0.78,0.8,24,0.8,automatic_candidate
06,vision,24,then,-0.000912010669708252,20,then,5.58,5.68,169,5.633333,automatic_candidate
06,audio,25,you,0.0008558034896850586,21,you,5.72,5.78,172,5.733333,automatic_candidate
06,vision,5,a,-0.0008213520050048828,3,a,0.78,0.8,24,0.8,automatic_candidate
06,audio,4,re,0.000805199146270752,2,you're,0.62,0.76,21,0.7,automatic_candidate
06,audio,2,you,0.0006358027458190918,2,you're,0.62,0.76,21,0.7,automatic_candidate
07,text,21,enthusiastically,0.056749045848846436,14,“enthusiastically,6.0,7.0200000000000005,195,6.5,automatic_candidate
07,text,20,“,0.016526520252227783,14,“enthusiastically,6.0,7.0200000000000005,195,6.5,automatic_candidate
07,vision,21,enthusiastically,0.008682548999786377,14,“enthusiastically,6.0,7.0200000000000005,195,6.5,automatic_candidate
07,text,7,editor,0.007156968116760254,4,editor,1.46,1.7,47,1.566667,automatic_candidate
07,text,15,November,0.007002592086791992,10,November,3.16,3.46,99,3.3,automatic_candidate
07,text,24,topics,0.0070008039474487305,17,topics,7.7,8.14,238,7.933333,automatic_candidate
07,text,23,the,0.006819009780883789,16,the,7.6000000000000005,7.66,229,7.633333,automatic_candidate
07,text,44,along,0.00638890266418457,32,along,13.96,14.26,423,14.1,automatic_candidate
07,audio,22,discussed,0.006105601787567139,15,discussed,7.1000000000000005,7.5600000000000005,220,7.333333,automatic_candidate
07,text,26,growing,0.005847811698913574,19,growing,8.82,9.120000000000001,269,8.966667,automatic_candidate
07,text,30,the,0.005579829216003418,22,the,9.9,9.98,298,9.933333,automatic_candidate
07,text,32,of,0.004953205585479736,24,of,10.42,10.46,313,10.433333,automatic_candidate
07,text,46,ways,0.004830121994018555,34,ways,14.5,14.86,440,14.666667,automatic_candidate
07,text,31,future,0.0047730207443237305,23,future,10.02,10.36,306,10.2,automatic_candidate
07,text,22,discussed,0.004743754863739014,15,discussed,7.1000000000000005,7.5600000000000005,220,7.333333,automatic_candidate
07,text,29,",",0.004734694957733154,21,"hobby,",9.28,9.56,283,9.433333,automatic_candidate
07,text,6,associate,0.004601120948791504,3,associate,1.0,1.4000000000000001,36,1.2,automatic_candidate
07,text,19,attendees,0.004337668418884277,13,attendees,5.0,5.5600000000000005,158,5.266667,automatic_candidate
07,text,27,the,0.0039057135581970215,20,the,9.16,9.24,276,9.2,automatic_candidate
07,text,36,and,0.003737807273864746,27,and,11.58,11.68,349,11.633333,automatic_candidate
07,text,28,hobby,0.0034780502319335938,21,"hobby,",9.28,9.56,283,9.433333,automatic_candidate
07,text,16,28,0.0034192800521850586,11,28,3.54,3.94,112,3.733333,automatic_candidate
07,text,8,Michael,0.003182709217071533,5,Michael,1.74,1.96,55,1.833333,automatic_candidate
07,text,42,partnerships,0.0030872225761413574,31,"partnerships,",12.9,13.48,396,13.2,automatic_candidate
07,vision,3,Linn,-0.002890646457672119,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,vision,2,Linn,-0.0028743743896484375,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,text,5,s,0.0026918649673461914,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,text,1,As,0.0025886893272399902,1,As,0.58,0.66,19,0.633333,automatic_candidate
07,vision,11,Baadke,-0.002582073211669922,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,text,13,in,0.0024637579917907715,8,in,2.88,2.92,87,2.9,automatic_candidate
07,vision,22,discussed,0.0024365782737731934,15,discussed,7.1000000000000005,7.5600000000000005,220,7.333333,automatic_candidate
07,vision,4,’,-0.002400338649749756,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,audio,21,enthusiastically,0.0023956298828125,14,“enthusiastically,6.0,7.0200000000000005,195,6.5,automatic_candidate
07,audio,10,Baadke,0.0023354291915893555,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,vision,10,Baadke,-0.002315998077392578,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,vision,12,reports,-0.0022342801094055176,7,reports,2.42,2.8000000000000003,78,2.6,automatic_candidate
07,audio,1,As,0.00219804048538208,1,As,0.58,0.66,19,0.633333,automatic_candidate
07,vision,9,Baadke,-0.0021859407424926758,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,audio,45,with,0.002174854278564453,33,with,14.32,14.44,431,14.366667,automatic_candidate
07,audio,23,the,0.002131640911102295,16,the,7.6000000000000005,7.66,229,7.633333,automatic_candidate
07,text,17,issue,0.002051830291748047,12,"issue,",4.04,4.3,125,4.166667,automatic_candidate
07,audio,2,Linn,0.002050936222076416,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,audio,25,of,0.0020374059677124023,18,of,8.66,8.700000000000001,260,8.666667,automatic_candidate
07,vision,5,s,-0.002035081386566162,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,audio,47,the,0.002034485340118408,35,the,15.0,15.06,451,15.033333,automatic_candidate
07,text,9,Baadke,0.0018703341484069824,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,vision,8,Michael,-0.0018417835235595703,5,Michael,1.74,1.96,55,1.833333,automatic_candidate
07,audio,19,attendees,0.001680910587310791,13,attendees,5.0,5.5600000000000005,158,5.266667,automatic_candidate
07,vision,6,associate,-0.00159454345703125,3,associate,1.0,1.4000000000000001,36,1.2,automatic_candidate
07,audio,37,dealers,0.0015680193901062012,28,dealers,11.76,12.14,358,11.933333,automatic_candidate
07,vision,1,As,-0.001559138298034668,1,As,0.58,0.66,19,0.633333,automatic_candidate
07,audio,36,and,0.0015259385108947754,27,and,11.58,11.68,349,11.633333,automatic_candidate
07,text,25,of,0.0014913678169250488,18,of,8.66,8.700000000000001,260,8.666667,automatic_candidate
07,vision,13,in,-0.0014814138412475586,8,in,2.88,2.92,87,2.9,automatic_candidate
07,text,33,stamp,0.0014792680740356445,25,stamp,10.52,10.78,319,10.633333,automatic_candidate
07,text,11,Baadke,0.0014162063598632812,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,audio,24,topics,0.0014153718948364258,17,topics,7.7,8.14,238,7.933333,automatic_candidate
07,vision,20,“,-0.0013954639434814453,14,“enthusiastically,6.0,7.0200000000000005,195,6.5,automatic_candidate
07,text,14,our,0.001386404037475586,9,our,3.0,3.08,91,3.033333,automatic_candidate
07,audio,3,Linn,0.0013853907585144043,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,audio,48,leading,0.0013726353645324707,36,leading,15.120000000000001,15.36,457,15.233333,automatic_candidate
07,text,2,Linn,0.0013695359230041504,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,vision,7,editor,-0.0013161897659301758,4,editor,1.46,1.7,47,1.566667,automatic_candidate
07,text,3,Linn,0.0013113021850585938,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,vision,17,issue,-0.001310110092163086,12,"issue,",4.04,4.3,125,4.166667,automatic_candidate
07,audio,12,reports,0.0013026595115661621,7,reports,2.42,2.8000000000000003,78,2.6,automatic_candidate
07,text,48,leading,0.001296699047088623,36,leading,15.120000000000001,15.36,457,15.233333,automatic_candidate
07,vision,19,attendees,-0.0011962056159973145,13,attendees,5.0,5.5600000000000005,158,5.266667,automatic_candidate
07,text,10,Baadke,-0.0011903643608093262,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,audio,5,s,0.0011510252952575684,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,text,4,’,0.0011124610900878906,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,vision,43,",",0.0010780096054077148,31,"partnerships,",12.9,13.48,396,13.2,automatic_candidate
07,audio,27,the,0.0010761022567749023,20,the,9.16,9.24,276,9.2,automatic_candidate
07,vision,32,of,-0.0010401606559753418,24,of,10.42,10.46,313,10.433333,automatic_candidate
07,audio,44,along,0.0010374188423156738,32,along,13.96,14.26,423,14.1,automatic_candidate
07,vision,48,leading,-0.0010356903076171875,36,leading,15.120000000000001,15.36,457,15.233333,automatic_candidate
07,audio,29,",",-0.0010251402854919434,21,"hobby,",9.28,9.56,283,9.433333,automatic_candidate
07,audio,31,future,0.0010250210762023926,23,future,10.02,10.36,306,10.2,automatic_candidate
07,audio,26,growing,0.0010164380073547363,19,growing,8.82,9.120000000000001,269,8.966667,automatic_candidate
07,vision,18,",",-0.0009956955909729004,12,"issue,",4.04,4.3,125,4.166667,automatic_candidate
07,vision,15,November,-0.0009911060333251953,10,November,3.16,3.46,99,3.3,automatic_candidate
07,vision,23,the,0.0009223818778991699,16,the,7.6000000000000005,7.66,229,7.633333,automatic_candidate
07,audio,46,ways,0.0009151101112365723,34,ways,14.5,14.86,440,14.666667,automatic_candidate
07,audio,4,’,0.0009071826934814453,2,Linn’s,0.76,0.96,26,0.866667,automatic_candidate
07,vision,31,future,-0.0008672475814819336,23,future,10.02,10.36,306,10.2,automatic_candidate
07,audio,8,Michael,0.0008666515350341797,5,Michael,1.74,1.96,55,1.833333,automatic_candidate
07,vision,29,",",-0.0008549690246582031,21,"hobby,",9.28,9.56,283,9.433333,automatic_candidate
07,vision,46,ways,-0.000815272331237793,34,ways,14.5,14.86,440,14.666667,automatic_candidate
07,audio,38,and,0.0008125901222229004,29,and,12.22,12.3,368,12.266667,automatic_candidate
07,vision,47,the,-0.0008015632629394531,35,the,15.0,15.06,451,15.033333,automatic_candidate
07,vision,28,hobby,-0.0007612109184265137,21,"hobby,",9.28,9.56,283,9.433333,automatic_candidate
07,audio,17,issue,0.0007333755493164062,12,"issue,",4.04,4.3,125,4.166667,automatic_candidate
07,vision,16,28,-0.0007221698760986328,11,28,3.54,3.94,112,3.733333,automatic_candidate
07,text,18,",",0.0007090568542480469,12,"issue,",4.04,4.3,125,4.166667,automatic_candidate
07,audio,14,our,0.000685274600982666,9,our,3.0,3.08,91,3.033333,automatic_candidate
07,vision,34,shows,-0.0006831884384155273,26,"shows,",10.84,11.18,330,11.0,automatic_candidate
07,vision,33,stamp,-0.0006591677665710449,25,stamp,10.52,10.78,319,10.633333,automatic_candidate
07,audio,11,Baadke,0.0006128549575805664,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,vision,30,the,-0.0005654096603393555,22,the,9.9,9.98,298,9.933333,automatic_candidate
07,text,47,the,0.0005636215209960938,35,the,15.0,15.06,451,15.033333,automatic_candidate
07,text,37,dealers,-0.0005356073379516602,28,dealers,11.76,12.14,358,11.933333,automatic_candidate
07,vision,39,philatelic,-0.0005331039428710938,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,audio,34,shows,0.00046122074127197266,26,"shows,",10.84,11.18,330,11.0,automatic_candidate
07,vision,14,our,-0.00045603513717651367,9,our,3.0,3.08,91,3.033333,automatic_candidate
07,audio,15,November,0.00045222043991088867,10,November,3.16,3.46,99,3.3,automatic_candidate
07,vision,36,and,-0.0004507899284362793,27,and,11.58,11.68,349,11.633333,automatic_candidate
07,audio,28,hobby,0.00044077634811401367,21,"hobby,",9.28,9.56,283,9.433333,automatic_candidate
07,audio,6,associate,0.0003910660743713379,3,associate,1.0,1.4000000000000001,36,1.2,automatic_candidate
07,vision,45,with,0.0003829002380371094,33,with,14.32,14.44,431,14.366667,automatic_candidate
07,audio,7,editor,0.00037163496017456055,4,editor,1.46,1.7,47,1.566667,automatic_candidate
07,audio,33,stamp,-0.0003521442413330078,25,stamp,10.52,10.78,319,10.633333,automatic_candidate
07,vision,24,topics,0.00034165382385253906,17,topics,7.7,8.14,238,7.933333,automatic_candidate
07,text,12,reports,0.00033968687057495117,7,reports,2.42,2.8000000000000003,78,2.6,automatic_candidate
07,vision,26,growing,0.000339508056640625,19,growing,8.82,9.120000000000001,269,8.966667,automatic_candidate
07,audio,32,of,0.000334322452545166,24,of,10.42,10.46,313,10.433333,automatic_candidate
07,text,39,philatelic,-0.00031256675720214844,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,audio,9,Baadke,0.0003102421760559082,6,Baadke,2.0,2.34,65,2.166667,automatic_candidate
07,vision,35,",",0.0002989768981933594,26,"shows,",10.84,11.18,330,11.0,automatic_candidate
07,audio,18,",",0.00027000904083251953,12,"issue,",4.04,4.3,125,4.166667,automatic_candidate
07,vision,38,and,-0.0002658367156982422,29,and,12.22,12.3,368,12.266667,automatic_candidate
07,vision,40,philatelic,-0.00026112794876098633,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,audio,35,",",-0.0002600550651550293,26,"shows,",10.84,11.18,330,11.0,automatic_candidate
07,audio,40,philatelic,-0.00021022558212280273,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,vision,44,along,0.00019812583923339844,32,along,13.96,14.26,423,14.1,automatic_candidate
07,vision,42,partnerships,-0.00019681453704833984,31,"partnerships,",12.9,13.48,396,13.2,automatic_candidate
07,vision,25,of,-0.0001767277717590332,18,of,8.66,8.700000000000001,260,8.666667,automatic_candidate
07,text,43,",",-0.00017583370208740234,31,"partnerships,",12.9,13.48,396,13.2,automatic_candidate
07,audio,39,philatelic,0.00017571449279785156,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,vision,27,the,-0.00015288591384887695,20,the,9.16,9.24,276,9.2,automatic_candidate
07,audio,42,partnerships,0.00015270709991455078,31,"partnerships,",12.9,13.48,396,13.2,automatic_candidate
07,text,35,",",0.00015109777450561523,26,"shows,",10.84,11.18,330,11.0,automatic_candidate
07,text,40,philatelic,0.00014132261276245117,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,text,34,shows,-0.0001360774040222168,26,"shows,",10.84,11.18,330,11.0,automatic_candidate
07,audio,41,philatelic,0.0001233220100402832,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,audio,30,the,0.00012153387069702148,22,the,9.9,9.98,298,9.933333,automatic_candidate
07,text,45,with,-0.0001189112663269043,33,with,14.32,14.44,431,14.366667,automatic_candidate
07,audio,43,",",-0.00010627508163452148,31,"partnerships,",12.9,13.48,396,13.2,automatic_candidate
07,audio,20,“,8.279085159301758e-05,14,“enthusiastically,6.0,7.0200000000000005,195,6.5,automatic_candidate
07,text,41,philatelic,4.696846008300781e-05,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
