file_id,sample_id,modality,position_0based,candidate_gate_time,candidate_top1,class_probability_delta,intensity_delta,text_char_start,text_char_end,text_fragment
05,05,text,14,0.027832120656967163,False,0.0158577561378479,0.01618826389312744,51,60,Marketing
05,05,audio,8,0.016362950205802917,False,0.01092153787612915,0.007128357887268066,22,27,video
05,05,text,2,0.026050295680761337,False,0.009529531002044678,0.004574298858642578,2,3,","
05,05,vision,14,0.022865934297442436,False,-0.00934898853302002,-0.014036893844604492,51,60,Marketing
05,05,audio,4,0.012095997110009193,False,0.009183228015899658,0.008123397827148438,7,11,name
05,05,text,9,0.035195183008909225,False,0.009170174598693848,0.001578211784362793,28,36,marketer
05,05,audio,6,0.014745209366083145,False,0.008844375610351562,0.004543185234069824,15,20,Chloe
05,05,text,15,0.019846826791763306,False,0.008747279644012451,0.007082581520080566,60,61,.
05,05,audio,5,0.010622551664710045,False,0.008449375629425049,0.0059403181076049805,12,14,is
05,05,vision,15,0.030707864090800285,False,-0.008370637893676758,-0.011191844940185547,60,61,.
05,05,audio,9,0.01517358236014843,False,0.008167088031768799,0.0025843381881713867,28,36,marketer
05,05,audio,10,0.01704472117125988,False,0.00799018144607544,0.001360177993774414,28,36,marketer
05,05,vision,3,0.017994699999690056,False,0.007618248462677002,0.01350855827331543,4,6,my
05,05,text,13,0.02994072623550892,False,0.007601916790008545,0.007067203521728516,45,50,Wagon
05,05,audio,7,0.01362611260265112,False,0.007532596588134766,0.0020096302032470703,20,21,","
05,05,vision,4,0.01998981274664402,False,0.006657004356384277,0.010943770408630371,7,11,name
05,05,vision,6,0.028826704248785973,False,0.0064179301261901855,0.014179110527038574,15,20,Chloe
05,05,audio,3,0.007517295423895121,False,0.006164252758026123,0.0034967660903930664,4,6,my
05,05,audio,11,0.009324692189693451,False,0.0060190558433532715,0.0026530027389526367,37,40,for
05,05,vision,1,0.01948527991771698,False,0.005758106708526611,0.012402653694152832,0,2,Hi
05,05,text,3,0.024412255734205246,False,-0.005597054958343506,-0.02152550220489502,4,6,my
05,05,audio,13,0.012645161710679531,False,0.005158722400665283,0.0014427900314331055,45,50,Wagon
05,05,vision,5,0.018871597945690155,False,0.004951775074005127,0.010595560073852539,12,14,is
05,05,vision,7,0.026638884097337723,False,0.004752814769744873,0.011211633682250977,20,21,","
05,05,vision,13,0.02291826345026493,False,-0.004630386829376221,-0.006967067718505859,45,50,Wagon
05,05,vision,8,0.0317605622112751,True,0.004055500030517578,0.010932087898254395,22,27,video
05,05,vision,12,0.01952534168958664,False,-0.00401151180267334,-0.006608366966247559,41,44,Red
05,05,audio,12,0.008517217822372913,False,0.003573179244995117,-0.0010944604873657227,41,44,Red
05,05,vision,2,0.016848579049110413,False,0.003358602523803711,0.008710265159606934,2,3,","
05,05,text,6,0.032154932618141174,False,-0.0030639171600341797,-0.017589092254638672,15,20,Chloe
05,05,text,4,0.043829724192619324,True,-0.0023134946823120117,-0.025251388549804688,7,11,name
05,05,audio,14,0.017572849988937378,False,0.002238750457763672,-0.0008056163787841797,51,60,Marketing
05,05,audio,15,0.02359950542449951,True,0.002178370952606201,0.00020074844360351562,60,61,.
05,05,audio,1,0.011652480810880661,False,0.0016004443168640137,-0.004129767417907715,0,2,Hi
05,05,vision,10,0.027122976258397102,False,-0.001383662223815918,-0.0016454458236694336,28,36,marketer
05,05,vision,11,0.019004158675670624,False,-0.0013761520385742188,-0.0019931793212890625,37,40,for
05,05,text,1,0.019125649705529213,False,-0.0010090470314025879,-0.009836077690124512,0,2,Hi
05,05,text,10,0.026515580713748932,False,0.000941157341003418,-0.007043123245239258,28,36,marketer
05,05,audio,2,0.010075693018734455,False,0.0007503032684326172,-0.005120038986206055,2,3,","
05,05,text,8,0.03235352411866188,False,-0.0005701780319213867,-0.019224047660827637,22,27,video
05,05,text,5,0.04098266735672951,False,-0.0005463361740112305,-0.023637771606445312,12,14,is
05,05,text,11,0.02673969604074955,False,0.00034749507904052734,-0.0054874420166015625,37,40,for
05,05,vision,9,0.024145465344190598,False,-0.00018715858459472656,-0.002515077590942383,28,36,marketer
05,05,text,7,0.03231804445385933,False,-0.00015544891357421875,-0.011678695678710938,20,21,","
06,06,text,21,0.04789450764656067,False,0.03380429744720459,0.07197532057762146,79,89,impressive
06,06,text,6,0.032207563519477844,False,0.03124260902404785,0.05363190174102783,12,15,fan
06,06,text,22,0.03221987560391426,False,0.020646274089813232,0.03919196128845215,90,95,dance
06,06,text,7,0.03886043652892113,False,0.02025371789932251,0.03815126419067383,16,18,of
06,06,text,14,0.021468540653586388,False,0.018112897872924805,0.02673518657684326,47,51,like
06,06,text,15,0.028615588322281837,False,0.016623973846435547,0.025870561599731445,52,54,to
06,06,text,17,0.014002962037920952,False,0.015501797199249268,0.025712251663208008,61,67,people
06,06,text,23,0.027819640934467316,False,0.014291524887084961,0.03314495086669922,96,101,moves
06,06,text,16,0.02696560136973858,False,0.013579845428466797,0.0256807804107666,55,60,watch
06,06,text,19,0.016246140003204346,False,0.011343002319335938,0.01951587200164795,73,74,","
06,06,text,18,0.02845231257379055,False,0.01084291934967041,0.021691083908081055,68,73,dance
06,06,text,34,0.024040767922997475,False,0.010428965091705322,0.010123372077941895,153,156,for
06,06,text,24,0.014487139880657196,False,0.009691774845123291,0.009679198265075684,102,106,then
06,06,text,8,0.021452076733112335,False,0.009222149848937988,0.01899731159210205,19,26,dancing
06,06,text,31,0.018425755202770233,False,0.008325576782226562,0.007020711898803711,135,139,this
06,06,text,25,0.0075280936434865,False,0.007816672325134277,0.009912610054016113,107,110,you
06,06,text,12,0.015889260917901993,False,0.0076653361320495605,0.009999990463256836,40,41,","
06,06,text,20,0.017816290259361267,False,0.0074920654296875,0.017498373985290527,75,78,see
06,06,audio,33,0.0010349720250815153,False,0.007326722145080566,0.010432958602905273,146,152,solely
06,06,text,13,0.022868337109684944,False,0.007115542888641357,0.001081228256225586,42,46,just
06,06,text,11,0.01300308108329773,False,0.006974756717681885,0.010501265525817871,35,40,sense
06,06,text,27,0.012237236835062504,False,0.006921350955963135,0.007323145866394043,117,121,want
06,06,vision,18,0.009771743789315224,False,-0.006744325160980225,-0.011953115463256836,68,73,dance
06,06,text,2,0.006215841509401798,False,0.006441354751586914,0.008173108100891113,3,6,you
06,06,vision,21,0.009399848990142345,False,-0.006423890590667725,-0.01024937629699707,79,89,impressive
06,06,vision,33,0.0016442600172013044,False,-0.006285130977630615,-0.010587096214294434,146,152,solely
06,06,text,9,0.008081359788775444,False,0.006148278713226318,0.009698748588562012,27,29,in
06,06,text,5,0.008143679238855839,False,0.006069839000701904,0.010149478912353516,10,11,a
06,06,text,4,0.00821741484105587,False,0.005971968173980713,0.009214282035827637,7,9,re
06,06,vision,22,0.008324071764945984,False,-0.005658745765686035,-0.006856679916381836,90,95,dance
06,06,audio,26,0.0036350565496832132,False,0.005639255046844482,0.011886954307556152,111,116,might
06,06,vision,16,0.009449371136724949,False,-0.005574643611907959,-0.009925246238708496,55,60,watch
06,06,text,10,0.013641510158777237,False,0.005573272705078125,0.008545517921447754,30,34,that
06,06,vision,19,0.005857961252331734,False,-0.005559563636779785,-0.008829236030578613,73,74,","
06,06,vision,17,0.006515794899314642,False,-0.005050957202911377,-0.007518410682678223,61,67,people
06,06,vision,8,0.009789449162781239,True,-0.004991590976715088,-0.007890701293945312,19,26,dancing
06,06,vision,29,0.004274802748113871,False,-0.004723966121673584,-0.010779976844787598,125,130,check
06,06,vision,27,0.003437462029978633,False,-0.004561126232147217,-0.010120272636413574,117,121,want
06,06,vision,28,0.002328817965462804,False,-0.004512131214141846,-0.010951042175292969,122,124,to
06,06,vision,23,0.008089644834399223,False,-0.0045059919357299805,-0.007170677185058594,96,101,moves
06,06,text,30,0.01229451596736908,False,0.004370689392089844,0.00021350383758544922,131,134,out
06,06,vision,20,0.007905291393399239,False,-0.004293084144592285,-0.006785750389099121,75,78,see
06,06,vision,32,0.001589737250469625,False,-0.004236876964569092,-0.007957100868225098,140,145,movie
06,06,vision,26,0.004505379591137171,False,-0.004139900207519531,-0.0093001127243042,111,116,might
06,06,audio,8,0.004907397087663412,False,0.0040937066078186035,0.004709362983703613,19,26,dancing
06,06,audio,20,0.008842650800943375,False,0.004029333591461182,0.0029829740524291992,75,78,see
06,06,vision,10,0.005913316272199154,False,-0.0038595199584960938,-0.006692409515380859,30,34,that
06,06,vision,30,0.0014655375853180885,False,-0.0038467049598693848,-0.009063720703125,131,134,out
06,06,vision,15,0.00435858778655529,False,-0.0038448572158813477,-0.007187247276306152,52,54,to
06,06,vision,34,0.003112788312137127,False,-0.003808319568634033,-0.006850242614746094,153,156,for
06,06,text,35,0.01890413463115692,False,0.0037314891815185547,0.0066329240798950195,157,161,that
06,06,vision,31,0.00212555262260139,False,-0.0036949515342712402,-0.008165597915649414,135,139,this
06,06,vision,35,0.007446135859936476,False,-0.003523886203765869,-0.006583213806152344,157,161,that
06,06,vision,13,0.002420349046587944,False,-0.003485262393951416,-0.00880444049835205,42,46,just
06,06,vision,12,0.004406449384987354,False,-0.0034713149070739746,-0.007135748863220215,40,41,","
06,06,audio,7,0.0034283229615539312,False,0.003467857837677002,0.003882169723510742,16,18,of
06,06,audio,28,0.0023698348086327314,False,0.0034374594688415527,0.007058143615722656,122,124,to
06,06,vision,14,0.003190302290022373,False,-0.0034079551696777344,-0.007134914398193359,47,51,like
06,06,audio,35,0.007049523759633303,False,0.00333327054977417,0.004685401916503906,157,161,that
06,06,audio,16,0.00795459933578968,False,0.0033129453659057617,0.0033800601959228516,55,60,watch
06,06,text,26,0.02218928001821041,False,-0.0032500624656677246,-0.015828251838684082,111,116,might
06,06,audio,13,0.002879783743992448,False,0.0031949281692504883,0.006099700927734375,42,46,just
06,06,vision,11,0.0025590702425688505,False,-0.003142416477203369,-0.005882978439331055,35,40,sense
06,06,audio,10,0.005900735035538673,False,0.0031211376190185547,0.005123257637023926,30,34,that
06,06,audio,29,0.003914312459528446,False,0.00295865535736084,0.006300091743469238,125,130,check
06,06,audio,15,0.0030559843871742487,False,0.0029096603393554688,0.004806876182556152,52,54,to
06,06,audio,18,0.011319128796458244,False,0.002904534339904785,0.0013315677642822266,68,73,dance
06,06,vision,3,0.006624138448387384,False,-0.0027636289596557617,-0.004904985427856445,6,7,'
06,06,audio,12,0.005445670336484909,False,0.002746105194091797,0.004900455474853516,40,41,","
06,06,vision,9,0.001725204405374825,False,-0.0026551485061645508,-0.004306435585021973,27,29,in
06,06,text,1,0.01124049723148346,False,0.002583801746368408,0.0010805130004882812,0,2,If
06,06,audio,22,0.010759271681308746,False,0.0025362372398376465,0.001200556755065918,90,95,dance
06,06,audio,19,0.006785587407648563,False,0.002509474754333496,0.002990245819091797,73,74,","
06,06,vision,1,0.0036058363039046526,False,-0.002213120460510254,-0.004611611366271973,0,2,If
06,06,vision,2,0.0017987793544307351,False,-0.002181410789489746,-0.004221916198730469,3,6,you
06,06,audio,34,0.0029397946782410145,False,0.002136409282684326,0.0023273229598999023,153,156,for
06,06,audio,11,0.003162603359669447,False,0.0021195411682128906,0.0031163692474365234,35,40,sense
06,06,audio,32,0.0009945344645529985,False,0.0020758509635925293,0.0024454593658447266,140,145,movie
06,06,audio,3,0.005701708607375622,False,0.002066493034362793,0.0020467042922973633,6,7,'
06,06,audio,24,0.0015160300536081195,False,0.002060532569885254,0.004166841506958008,102,106,then
06,06,vision,25,0.0015457739355042577,False,-0.0020362138748168945,-0.005136847496032715,107,110,you
06,06,audio,21,0.011385897174477577,True,-0.0019497275352478027,-0.01302957534790039,79,89,impressive
06,06,audio,14,0.00221252185292542,False,0.0019227266311645508,0.0026668310165405273,47,51,like
06,06,audio,1,0.0032340826001018286,False,0.001878201961517334,0.002810359001159668,0,2,If
06,06,vision,4,0.0021298620849847794,False,-0.0018494129180908203,-0.003446817398071289,7,9,re
06,06,audio,9,0.001283074147067964,False,0.001763463020324707,0.002709031105041504,27,29,in
06,06,audio,30,0.0011805352987721562,False,0.001713097095489502,0.0023517608642578125,131,134,out
06,06,audio,6,0.0013264345470815897,False,0.0016813874244689941,0.0017423629760742188,12,15,fan
06,06,audio,31,0.001638432266190648,False,0.0016252994537353516,0.0016667842864990234,135,139,this
06,06,text,3,0.004143609199672937,False,0.0015848875045776367,0.002905130386352539,6,7,'
06,06,text,29,0.016882678493857384,False,0.0014955401420593262,-0.007813811302185059,125,130,check
06,06,text,33,0.05151601880788803,True,-0.0014725327491760254,0.0008233785629272461,146,152,solely
06,06,text,32,0.011009017005562782,False,0.0014308691024780273,-0.0002988576889038086,140,145,movie
06,06,vision,6,0.0019183094846084714,False,0.0013920068740844727,0.003318190574645996,12,15,fan
06,06,text,28,0.018417436629533768,False,0.0013613700866699219,-0.007377982139587402,122,124,to
06,06,vision,7,0.00584274809807539,False,-0.001337885856628418,-0.0008792877197265625,16,18,of
06,06,audio,17,0.00412221672013402,False,0.001326143741607666,0.0009778738021850586,61,67,people
06,06,audio,23,0.00985724851489067,False,0.0013025403022766113,-0.0034406185150146484,96,101,moves
06,06,audio,27,0.003244308987632394,False,0.0010898709297180176,0.0009708404541015625,117,121,want
06,06,audio,5,0.0006807043100707233,False,0.0010396242141723633,0.0008726119995117188,10,11,a
06,06,vision,24,0.001371463993564248,False,-0.000912010669708252,-0.0024527311325073242,102,106,then
06,06,audio,25,0.002144535770639777,False,0.0008558034896850586,0.0011141300201416016,107,110,you
06,06,vision,5,0.0008688634261488914,False,-0.0008213520050048828,-0.0012059211730957031,10,11,a
06,06,audio,4,0.0018332727486267686,False,0.000805199146270752,0.0007125139236450195,7,9,re
06,06,audio,2,0.0015482940943911672,False,0.0006358027458190918,0.0004724264144897461,3,6,you
07,07,text,21,0.0692652240395546,True,0.056749045848846436,0.09444952011108398,87,103,enthusiastically
07,07,text,20,0.023157842457294464,False,0.016526520252227783,0.027594923973083496,86,87,“
07,07,vision,21,0.0021851682104170322,False,0.008682548999786377,0.01488196849822998,87,103,enthusiastically
07,07,text,7,0.008764254860579967,False,0.007156968116760254,0.011389493942260742,20,26,editor
07,07,text,15,0.014911933802068233,False,0.007002592086791992,0.013441801071166992,57,65,November
07,07,text,24,0.017360195517539978,False,0.0070008039474487305,0.011105060577392578,118,124,topics
07,07,text,23,0.013627808541059494,False,0.006819009780883789,0.007760405540466309,114,117,the
07,07,text,44,0.0180047620087862,False,0.00638890266418457,0.006374716758728027,215,220,along
07,07,audio,22,0.0037692924961447716,False,0.006105601787567139,0.009233713150024414,104,113,discussed
07,07,text,26,0.009082567878067493,False,0.005847811698913574,0.009314298629760742,128,135,growing
07,07,text,30,0.011422465555369854,False,0.005579829216003418,0.00896298885345459,147,150,the
07,07,text,32,0.010465278290212154,False,0.004953205585479736,0.009832620620727539,158,160,of
07,07,text,46,0.01633971557021141,False,0.004830121994018555,0.008522510528564453,226,230,ways
07,07,text,31,0.013446017168462276,False,0.0047730207443237305,0.009819746017456055,151,157,future
07,07,text,22,0.021431757137179375,False,0.004743754863739014,0.00292813777923584,104,113,discussed
07,07,text,29,0.009111659601330757,False,0.004734694957733154,0.00788271427154541,145,146,","
07,07,text,6,0.009613242000341415,False,0.004601120948791504,0.00796210765838623,10,19,associate
07,07,text,19,0.013554963283240795,False,0.004337668418884277,0.0065805912017822266,76,85,attendees
07,07,text,27,0.010418352670967579,False,0.0039057135581970215,0.0068247318267822266,136,139,the
07,07,text,36,0.01604260504245758,False,0.003737807273864746,0.0054683685302734375,174,177,and
07,07,text,28,0.012736200354993343,False,0.0034780502319335938,0.0036951303482055664,140,145,hobby
07,07,text,16,0.008867002092301846,False,0.0034192800521850586,0.005821347236633301,66,68,28
07,07,text,8,0.010821289382874966,False,0.003182709217071533,0.0056591033935546875,27,34,Michael
07,07,text,42,0.009207651019096375,False,0.0030872225761413574,0.0033441781997680664,201,213,partnerships
07,07,vision,3,0.0044257459230721,False,-0.002890646457672119,-0.00585627555847168,3,7,Linn
07,07,vision,2,0.00391426682472229,False,-0.0028743743896484375,-0.005548357963562012,3,7,Linn
07,07,text,5,0.0096984151750803,False,0.0026918649673461914,0.0036001205444335938,8,9,s
07,07,text,1,0.020591678097844124,False,0.0025886893272399902,0.005546212196350098,0,2,As
07,07,vision,11,0.0017246351344510913,False,-0.002582073211669922,-0.004468798637390137,35,41,Baadke
07,07,text,13,0.008426577784121037,False,0.0024637579917907715,0.0031747817993164062,50,52,in
07,07,vision,22,0.0031344094313681126,False,0.0024365782737731934,0.0030955076217651367,104,113,discussed
07,07,vision,4,0.004212831147015095,False,-0.002400338649749756,-0.004991292953491211,7,8,’
07,07,audio,21,0.0030415880028158426,False,0.0023956298828125,-0.0010974407196044922,87,103,enthusiastically
07,07,audio,10,0.0068219974637031555,False,0.0023354291915893555,0.0026644468307495117,35,41,Baadke
07,07,vision,10,0.005229606758803129,False,-0.002315998077392578,-0.004837393760681152,35,41,Baadke
07,07,vision,12,0.00409230962395668,False,-0.0022342801094055176,-0.004514932632446289,42,49,reports
07,07,audio,1,0.0038956182543188334,False,0.00219804048538208,0.0014100074768066406,0,2,As
07,07,vision,9,0.0025266059674322605,False,-0.0021859407424926758,-0.004290223121643066,35,41,Baadke
07,07,audio,45,0.0045646559447050095,False,0.002174854278564453,0.002839326858520508,221,225,with
07,07,audio,23,0.002130900975316763,False,0.002131640911102295,0.00243532657623291,114,117,the
07,07,text,17,0.007550455629825592,False,0.002051830291748047,0.0022715330123901367,69,74,issue
07,07,audio,2,0.004737823735922575,False,0.002050936222076416,0.0015250444412231445,3,7,Linn
07,07,audio,25,0.003864188212901354,False,0.0020374059677124023,0.0016907453536987305,125,127,of
07,07,vision,5,0.002665287349373102,False,-0.002035081386566162,-0.004702329635620117,8,9,s
07,07,audio,47,0.010156343691051006,True,0.002034485340118408,0.0007719993591308594,231,234,the
07,07,text,9,0.006110989488661289,False,0.0018703341484069824,0.00437009334564209,35,41,Baadke
07,07,vision,8,0.0025100645143538713,False,-0.0018417835235595703,-0.003910422325134277,27,34,Michael
07,07,audio,19,0.003962796181440353,False,0.001680910587310791,0.0007001161575317383,76,85,attendees
07,07,vision,6,0.0028118318878114223,False,-0.00159454345703125,-0.003988981246948242,10,19,associate
07,07,audio,37,0.005505695939064026,False,0.0015680193901062012,0.0007761716842651367,178,185,dealers
07,07,vision,1,0.0029256129637360573,False,-0.001559138298034668,-0.0029619932174682617,0,2,As
07,07,audio,36,0.0035242328885942698,False,0.0015259385108947754,0.0007973909378051758,174,177,and
07,07,text,25,0.008969180285930634,False,0.0014913678169250488,0.0026857852935791016,125,127,of
07,07,vision,13,0.003016202012076974,False,-0.0014814138412475586,-0.003053426742553711,50,52,in
07,07,text,33,0.007742445915937424,False,0.0014792680740356445,0.0010389089584350586,161,166,stamp
07,07,text,11,0.008059793151915073,False,0.0014162063598632812,0.0037201642990112305,35,41,Baadke
07,07,audio,24,0.003685467178002,False,0.0014153718948364258,0.0007560253143310547,118,124,topics
07,07,vision,20,0.005032449960708618,False,-0.0013954639434814453,-0.003693103790283203,86,87,“
07,07,text,14,0.010228602215647697,False,0.001386404037475586,0.00044083595275878906,53,56,our
07,07,audio,3,0.005356916226446629,False,0.0013853907585144043,0.0011936426162719727,3,7,Linn
07,07,audio,48,0.00935167446732521,False,0.0013726353645324707,-0.0013214349746704102,235,242,leading
07,07,text,2,0.011962640099227428,False,0.0013695359230041504,0.004503011703491211,3,7,Linn
07,07,vision,7,0.0013330590445548296,False,-0.0013161897659301758,-0.003111600875854492,20,26,editor
07,07,text,3,0.009403884410858154,False,0.0013113021850585938,0.0016407966613769531,3,7,Linn
07,07,vision,17,0.005437641404569149,False,-0.001310110092163086,-0.0020972490310668945,69,74,issue
07,07,audio,12,0.004649524576961994,False,0.0013026595115661621,0.0011546611785888672,42,49,reports
07,07,text,48,0.013877823948860168,False,0.001296699047088623,0.00253450870513916,235,242,leading
07,07,vision,19,0.004113491624593735,False,-0.0011962056159973145,-0.0029048919677734375,76,85,attendees
07,07,text,10,0.009841999970376492,False,-0.0011903643608093262,-0.002156972885131836,35,41,Baadke
07,07,audio,5,0.0032260604202747345,False,0.0011510252952575684,0.0012171268463134766,8,9,s
07,07,text,4,0.006470459513366222,False,0.0011124610900878906,0.0019867420196533203,7,8,’
07,07,vision,43,0.006489655934274197,False,0.0010780096054077148,0.0017349720001220703,213,214,","
07,07,audio,27,0.0025675250217318535,False,0.0010761022567749023,0.00044918060302734375,136,139,the
07,07,vision,32,0.0042558107525110245,False,-0.0010401606559753418,-0.0016870498657226562,158,160,of
07,07,audio,44,0.0032410682179033756,False,0.0010374188423156738,0.00023674964904785156,215,220,along
07,07,vision,48,0.009152073413133621,True,-0.0010356903076171875,-0.0014183521270751953,235,242,leading
07,07,audio,29,0.0060337018221616745,False,-0.0010251402854919434,-0.00414729118347168,145,146,","
07,07,audio,31,0.0029905522242188454,False,0.0010250210762023926,-0.0004050731658935547,151,157,future
07,07,audio,26,0.0011266784276813269,False,0.0010164380073547363,0.0008367300033569336,128,135,growing
07,07,vision,18,0.006313761696219444,False,-0.0009956955909729004,-0.001804947853088379,74,75,","
07,07,vision,15,0.0034908149391412735,False,-0.0009911060333251953,-0.0016388893127441406,57,65,November
07,07,vision,23,0.0015684545505791903,False,0.0009223818778991699,0.0008828639984130859,114,117,the
07,07,audio,46,0.006141943391412497,False,0.0009151101112365723,-0.0011638402938842773,226,230,ways
07,07,audio,4,0.005099205300211906,False,0.0009071826934814453,7.30752944946289e-05,7,8,’
07,07,vision,31,0.003797281766310334,False,-0.0008672475814819336,-0.0014183521270751953,151,157,future
07,07,audio,8,0.002485115546733141,False,0.0008666515350341797,0.000194549560546875,27,34,Michael
07,07,vision,29,0.004302160814404488,False,-0.0008549690246582031,-0.0012978315353393555,145,146,","
07,07,vision,46,0.00554795004427433,False,-0.000815272331237793,-0.001100778579711914,226,230,ways
07,07,audio,38,0.005905931815505028,False,0.0008125901222229004,-0.0010268688201904297,186,189,and
07,07,vision,47,0.008343582041561604,False,-0.0008015632629394531,-0.0008301734924316406,231,234,the
07,07,vision,28,0.004402483813464642,False,-0.0007612109184265137,-0.0016627311706542969,140,145,hobby
07,07,audio,17,0.004709925036877394,False,0.0007333755493164062,-0.0001569986343383789,69,74,issue
07,07,vision,16,0.006581453140825033,False,-0.0007221698760986328,-0.001551508903503418,66,68,28
07,07,text,18,0.003501052036881447,False,0.0007090568542480469,0.0007151365280151367,74,75,","
07,07,audio,14,0.0043952069245278835,False,0.000685274600982666,-0.00022792816162109375,53,56,our
07,07,vision,34,0.006025256123393774,False,-0.0006831884384155273,-0.001435995101928711,167,172,shows
07,07,vision,33,0.005805359687656164,False,-0.0006591677665710449,-0.0013750791549682617,161,166,stamp
07,07,audio,11,0.00224977801553905,False,0.0006128549575805664,-0.0002930164337158203,35,41,Baadke
07,07,vision,30,0.0037382664158940315,False,-0.0005654096603393555,-0.0007749795913696289,147,150,the
07,07,text,47,0.012401668354868889,False,0.0005636215209960938,0.0005208253860473633,231,234,the
07,07,text,37,0.008701199665665627,False,-0.0005356073379516602,-0.002419114112854004,178,185,dealers
07,07,vision,39,0.004390751011669636,False,-0.0005331039428710938,-0.0005648136138916016,190,200,philatelic
07,07,audio,34,0.005439340602606535,False,0.00046122074127197266,-0.0012402534484863281,167,172,shows
07,07,vision,14,0.004502640571445227,False,-0.00045603513717651367,-0.0011043548583984375,53,56,our
07,07,audio,15,0.003963323775678873,False,0.00045222043991088867,-0.0014603137969970703,57,65,November
07,07,vision,36,0.003125447081401944,False,-0.0004507899284362793,-0.0012466907501220703,174,177,and
07,07,audio,28,0.006174401845782995,False,0.00044077634811401367,-0.0010651350021362305,140,145,hobby
07,07,audio,6,0.004699250683188438,False,0.0003910660743713379,-0.0009114742279052734,10,19,associate
07,07,vision,45,0.0037006312049925327,False,0.0003829002380371094,0.0007450580596923828,221,225,with
07,07,audio,7,0.00203257636167109,False,0.00037163496017456055,-0.00039887428283691406,20,26,editor
07,07,audio,33,0.0050930664874613285,False,-0.0003521442413330078,-0.0015518665313720703,161,166,stamp
07,07,vision,24,0.0025198247749358416,False,0.00034165382385253906,-0.00014722347259521484,118,124,topics
07,07,text,12,0.011570141650736332,False,0.00033968687057495117,-0.0007460117340087891,42,49,reports
07,07,vision,26,0.0010052630677819252,False,0.000339508056640625,0.0005981922149658203,128,135,growing
07,07,audio,32,0.002693670801818371,False,0.000334322452545166,-0.0009206533432006836,158,160,of
07,07,text,39,0.005544671788811684,False,-0.00031256675720214844,-0.0017364025115966797,190,200,philatelic
07,07,audio,9,0.003295945469290018,False,0.0003102421760559082,-0.0006438493728637695,35,41,Baadke
07,07,vision,35,0.006568625569343567,False,0.0002989768981933594,0.00018084049224853516,172,173,","
07,07,audio,18,0.005468794144690037,False,0.00027000904083251953,-0.0011502504348754883,74,75,","
07,07,vision,38,0.006322174798697233,False,-0.0002658367156982422,-0.00030231475830078125,186,189,and
07,07,vision,40,0.005032881163060665,False,-0.00026112794876098633,-7.724761962890625e-05,190,200,philatelic
07,07,audio,35,0.005929871462285519,False,-0.0002600550651550293,-0.0024777650833129883,172,173,","
07,07,audio,40,0.004913886543363333,False,-0.00021022558212280273,-0.0023093223571777344,190,200,philatelic
07,07,vision,44,0.003044308628886938,False,0.00019812583923339844,-3.2782554626464844e-05,215,220,along
07,07,vision,42,0.004115498624742031,False,-0.00019681453704833984,-0.0003986358642578125,201,213,partnerships
07,07,vision,25,0.003535226685926318,False,-0.0001767277717590332,-0.0004400014877319336,125,127,of
07,07,text,43,0.0039601512253284454,False,-0.00017583370208740234,-0.0007621049880981445,213,214,","
07,07,audio,39,0.004286938346922398,False,0.00017571449279785156,-0.0010807514190673828,190,200,philatelic
07,07,vision,27,0.002066360553726554,False,-0.00015288591384887695,-0.0005468130111694336,136,139,the
07,07,audio,42,0.004244989715516567,False,0.00015270709991455078,-0.001155853271484375,201,213,partnerships
07,07,text,35,0.0039828442968428135,False,0.00015109777450561523,-0.00026857852935791016,172,173,","
07,07,text,40,0.005917830858379602,False,0.00014132261276245117,0.00016939640045166016,190,200,philatelic
07,07,text,34,0.008215123787522316,False,-0.0001360774040222168,-0.001051187515258789,167,172,shows
07,07,audio,41,0.004319310188293457,False,0.0001233220100402832,-0.0011583566665649414,190,200,philatelic
07,07,audio,30,0.004152998793870211,False,0.00012153387069702148,-0.001591324806213379,147,150,the
07,07,text,45,0.011219282634556293,False,-0.0001189112663269043,-0.005085468292236328,221,225,with
07,07,audio,43,0.006693848874419928,False,-0.00010627508163452148,-0.002030611038208008,213,214,","
07,07,audio,20,0.007004787679761648,False,8.279085159301758e-05,-0.0027761459350585938,86,87,“
07,07,text,41,0.006879418157041073,False,4.696846008300781e-05,-0.001940608024597168,190,200,philatelic
07,07,vision,37,0.0054695578292012215,False,3.039836883544922e-05,-0.0001589059829711914,178,185,dealers
07,07,text,38,0.01039572898298502,False,-2.110004425048828e-05,-0.0018563270568847656,186,189,and
07,07,vision,41,0.004423906560987234,False,-2.014636993408203e-05,-3.218650817871094e-05,190,200,philatelic
07,07,audio,16,0.007646850775927305,False,-1.6689300537109375e-05,-0.0013804435729980469,66,68,28
07,07,audio,13,0.00294924876652658,False,7.152557373046875e-06,-0.0011184215545654297,50,52,in
08,08,text,8,0.06723210215568542,False,0.12198370695114136,0.15957105159759521,31,40,Universal
08,08,text,10,0.06004798039793968,False,0.08057713508605957,0.09296086430549622,48,53,Grand
08,08,text,2,0.08670419454574585,True,0.05956530570983887,0.0619070827960968,5,11,brings
08,08,text,11,0.061313144862651825,False,0.033767521381378174,0.04273492097854614,54,63,Challenge
08,08,text,5,0.03779839351773262,False,0.031772077083587646,0.02782207727432251,18,25,tonight
08,08,text,4,0.0459127351641655,False,0.029374897480010986,0.03236126899719238,15,17,to
